,n,p,Metric,LogLKL,KendallTau,KernelSim
3209,9,0.8,ILP-PA2,-11.346909778649014,0.3888888888888889,0.18618586472783866
3210,9,0.9,ReverseLPA,-19.594992667666588,-0.1111111111111111,0.508234126984127
3211,9,0.9,ILP-PA1,-3.7776323122036137,0.16666666666666666,0.1748621817436032
3212,9,0.9,ILP-PA2,-5.237333279935049,-0.1111111111111111,0.508234126984127
3213,9,0.1,ReverseLPA,-16.855619260563103,-0.2777777777777778,0.16666666666666666
3214,9,0.1,ILP-PA1,-12.987972684179795,0.2777777777777778,0.20985630420086987
3215,9,0.1,ILP-PA2,-10.68538759118575,0.7222222222222222,0.14901887132875338
3216,9,0.2,ReverseLPA,-14.43750815867227,-0.05555555555555555,0.18055555555555555
3217,9,0.2,ILP-PA1,-8.89233071419271,-0.2222222222222222,0.1960060624395939
3218,9,0.2,ILP-PA2,-10.724912177941018,0.1111111111111111,0.19143264965337028
3219,9,0.3,ReverseLPA,-14.53645265083049,0.05555555555555555,0.17361111111111113
3220,9,0.3,ILP-PA1,-6.8219929084264,-0.1111111111111111,0.15432878123103363
3221,9,0.3,ILP-PA2,-5.261345160161731,-0.05555555555555555,0.1575434343552439
3222,9,0.4,ReverseLPA,-16.403849612600105,-0.4444444444444444,0.46875
3223,9,0.4,ILP-PA1,-7.646407401966719,0.1111111111111111,0.19943876184600465
3224,9,0.4,ILP-PA2,-6.730116670092563,0.5,0.14763075547321386
3225,9,0.5,ReverseLPA,-17.328679513998633,0.05555555555555555,0.1759259259259259
3226,9,0.5,ILP-PA1,-11.78350206951907,-0.16666666666666666,0.18287037037037038
3227,9,0.5,ILP-PA2,-11.78350206951907,-0.16666666666666666,0.18287037037037038
3228,9,0.6,ReverseLPA,-14.587245103374938,0.4444444444444444,0.3261574074074074
3229,9,0.6,ILP-PA1,-3.7705234431544463,0.3333333333333333,0.14309468082198548
3230,9,0.6,ILP-PA2,-9.98981448948102,0.1111111111111111,0.14721776682455817
3231,9,0.7,ReverseLPA,-18.05803311662733,0.2777777777777778,0.18634259259259256
3232,9,0.7,ILP-PA1,-4.191320328345534,0.05555555555555555,0.21233465608465604
3233,9,0.7,ILP-PA2,-6.242590993058673,-0.1111111111111111,0.21957671957671954
3234,9,0.8,ReverseLPA,-17.514084823836576,-0.05555555555555555,0.5059193121693122
3235,9,0.8,ILP-PA1,-12.334350090375121,0.16666666666666666,0.16202221094806532
3236,9,0.8,ILP-PA2,-2.9482992203193588,0.3333333333333333,0.3003775075725118
3237,9,0.9,ReverseLPA,-19.384271636350938,0.05555555555555555,0.22622354497354494
3238,9,0.9,ILP-PA1,-9.120326107796489,0.2777777777777778,0.18753737151809005
3239,9,0.9,ILP-PA2,-9.120326107796489,0.2777777777777778,0.18753737151809005
3240,9,0.1,ReverseLPA,-16.855619260563103,-0.2222222222222222,0.20892857142857144
3241,9,0.1,ILP-PA1,-15.290557777173843,-0.2777777777777778,0.353719423391926
3242,9,0.1,ILP-PA2,-15.395918292831666,0.4444444444444444,0.21758741361939934
3243,9,0.2,ReverseLPA,-16.04694607110637,-0.2222222222222222,0.20023148148148148
3244,9,0.2,ILP-PA1,-7.77661295762166,0.4444444444444444,0.16891066115700445
3245,9,0.2,ILP-PA2,-13.943788002809221,0.0,0.20916005291005288
3246,9,0.3,ReverseLPA,-21.760289476786102,0.3333333333333333,0.1759259259259259
3247,9,0.3,ILP-PA1,-4.681943244794006,0.16666666666666666,0.20353088090437796
3248,9,0.3,ILP-PA2,-15.829204454075679,0.3333333333333333,0.13833688377547715
3249,9,0.4,ReverseLPA,-15.487558880725949,-0.1111111111111111,0.33402777777777776
3250,9,0.4,ILP-PA1,-3.875883958812273,0.5555555555555556,0.3129960317460317
3251,9,0.4,ILP-PA2,-18.252408030871557,-0.05555555555555555,0.228719423391926
3252,9,0.5,ReverseLPA,-17.328679513998633,0.05555555555555555,0.21031746031746032
3253,9,0.5,ILP-PA1,-8.317766166719343,0.16666666666666666,0.19586640211640213
3254,9,0.5,ILP-PA2,-11.78350206951907,0.16666666666666666,0.17018930267050347
3255,9,0.6,ReverseLPA,-16.11972197467291,-0.1111111111111111,0.1884259259259259
3256,9,0.6,ILP-PA1,-7.6464074019667185,-0.2222222222222222,0.19080728882857498
3257,9,0.6,ILP-PA2,-4.281349066920437,-0.3333333333333333,0.19080728882857498
3258,9,0.7,ReverseLPA,-17.701358172688593,0.3888888888888889,0.1833664021164021
3259,9,0.7,ILP-PA1,-4.191320328345534,-0.4444444444444444,0.17627369617814695
3260,9,0.7,ILP-PA2,-4.191320328345534,-0.5,0.19791666666666666
3261,9,0.8,ReverseLPA,-18.183515477779206,-0.1111111111111111,0.4978174603174603
3262,9,0.8,ILP-PA1,-9.960615417529123,0.3888888888888889,0.1565395559310327
3263,9,0.8,ILP-PA2,-10.231192022077966,0.2222222222222222,0.15420744807929773
3264,9,0.9,ReverseLPA,-19.594992667666588,0.05555555555555555,0.6321097883597884
3265,9,0.9,ILP-PA1,-6.607019983486792,-0.1111111111111111,0.1663504548643783
3266,9,0.9,ILP-PA2,-6.607019983486792,-0.1111111111111111,0.1663504548643783
3267,9,0.1,ReverseLPA,-16.855619260563103,-0.3888888888888889,0.24718915343915346
3268,9,0.1,ILP-PA1,-12.566530621548491,0.5,0.19558548948979254
3269,9,0.1,ILP-PA2,-10.263945528554444,0.2222222222222222,0.1924218964273914
3270,9,0.2,ReverseLPA,-19.26582189597457,0.2222222222222222,0.17989417989417986
3271,9,0.2,ILP-PA1,-9.16290731874155,0.2777777777777778,0.2162367724867725
3272,9,0.2,ILP-PA2,-9.83233797268418,0.6666666666666666,0.3556216931216931
3273,9,0.3,ReverseLPA,-19.35234386813423,-0.1111111111111111,0.19355158730158728
3274,9,0.3,ILP-PA1,-18.014423091298557,-0.2777777777777778,0.16757889621895133
3275,9,0.3,ILP-PA2,-14.045829734382018,-0.1111111111111111,0.14944288531408192
3276,9,0.4,ReverseLPA,-16.403849612600105,-0.5,0.3365740740740741
3277,9,0.4,ILP-PA1,-15.187454288275614,0.05555555555555555,0.1655685541154475
3278,9,0.4,ILP-PA2,-13.354872824527302,0.2777777777777778,0.1588059406424986
3279,9,0.5,ReverseLPA,-18.021826694558577,-0.7777777777777778,1.0
3280,9,0.5,ILP-PA1,-14.556090791758852,0.2777777777777778,0.18251833988514352
3281,9,0.5,ILP-PA2,-15.94238515287874,0.3888888888888889,0.17201068450853602
3282,9,0.6,ReverseLPA,-16.6305475984389,0.3888888888888889,0.3159722222222222
3283,9,0.6,ILP-PA1,-11.222186768328655,-0.2222222222222222,0.19862013795799932
3284,9,0.6,ILP-PA2,-13.760337932635466,-0.2777777777777778,0.16983460470511402
3285,9,0.7,ReverseLPA,-17.344683228749865,-0.4444444444444444,0.19841269841269837
3286,9,0.7,ILP-PA1,-7.312615824874871,-0.6666666666666666,0.19831204331364452
3287,9,0.7,ILP-PA2,-7.312615824874871,-0.6666666666666666,0.19831204331364452
3288,9,0.8,ReverseLPA,-17.067797721208155,-0.05555555555555555,0.47251984126984126
3289,9,0.8,ILP-PA1,-11.617486383197857,0.3333333333333333,0.1520839308358493
3290,9,0.8,ILP-PA2,-4.557737132753459,-0.05555555555555555,0.7435185185185186
3291,9,0.9,ReverseLPA,-19.48963215200876,0.3888888888888889,0.23525132275132274
3292,9,0.9,ILP-PA1,-6.607019983486792,0.16666666666666666,0.16907272741317605
3293,9,0.9,ILP-PA2,-3.7776323122036137,0.1111111111111111,0.16907272741317605
3294,9,0.1,ReverseLPA,-16.855619260563103,-0.2777777777777778,0.34027777777777773
3295,9,0.1,ILP-PA1,-17.066340291878756,-0.1111111111111111,0.3559441148051811
3296,9,0.1,ILP-PA2,-12.88261216852197,0.5,0.1769987795253672
3297,9,0.2,ReverseLPA,-16.04694607110637,-0.16666666666666666,0.3245701058201058
3298,9,0.2,ILP-PA1,-11.17119928056944,0.4444444444444444,0.15612308647425277
3299,9,0.2,ILP-PA2,-8.89233071419271,-0.2222222222222222,0.2445767195767196
3300,9,0.3,ReverseLPA,-13.332479846504555,-0.4444444444444444,0.3339285714285714
3301,9,0.3,ILP-PA1,-9.586613461017004,0.16666666666666666,0.1894475161657254
3302,9,0.3,ILP-PA2,-9.586613461017004,0.16666666666666666,0.1894475161657254
3303,9,0.4,ReverseLPA,-17.32014034447426,-0.2777777777777778,0.3296957671957672
3304,9,0.4,ILP-PA1,-4.281349066920437,0.2777777777777778,0.17510320051918393
3305,9,0.4,ILP-PA2,-12.543942608310973,0.611111111111111,0.1986111111111111
3306,9,0.5,ReverseLPA,-23.567004139038136,-0.2222222222222222,0.4731812169312169
3307,9,0.5,ILP-PA1,-4.852030263919617,-0.16666666666666666,0.16883358526375794
3308,9,0.5,ILP-PA2,-18.021826694558577,-0.2222222222222222,0.21590218900331706
3309,9,0.6,ReverseLPA,-16.6305475984389,0.2777777777777778,0.1875
3310,9,0.6,ILP-PA1,-11.311570329463338,0.0,0.16715178293605235
3311,9,0.6,ILP-PA2,-11.311570329463338,0.0,0.16715178293605235
3312,9,0.7,ReverseLPA,-16.98800828481113,0.16666666666666666,0.19080687830687829
3313,9,0.7,ILP-PA1,-5.39529313267147,-0.3333333333333333,0.1546657647670673
3314,9,0.7,ILP-PA2,-5.39529313267147,-0.16666666666666666,0.17180607900108327
3315,9,0.8,ReverseLPA,-17.067797721208155,-0.16666666666666666,0.3171296296296296
3316,9,0.8,ILP-PA1,-13.051213797552382,-0.3333333333333333,0.34755291005291006
3317,9,0.8,ILP-PA2,-13.051213797552382,-0.3333333333333333,0.34755291005291006
3318,9,0.9,ReverseLPA,-19.48963215200876,0.611111111111111,0.381415343915344
3319,9,0.9,ILP-PA1,-3.04010870259883,0.0,0.4961640211640212
3320,9,0.9,ILP-PA2,-3.7776323122036137,-0.5,0.6337301587301587
3321,9,0.1,ReverseLPA,-21.46078944655119,-0.1111111111111111,0.18495370370370368
3322,9,0.1,ILP-PA1,-16.855619260563103,0.1111111111111111,0.3215277777777778
3323,9,0.1,ILP-PA2,-2.513306124309698,0.2777777777777778,0.26630455955122206
3324,9,0.2,ReverseLPA,-16.04694607110637,0.2222222222222222,0.3101851851851852
3325,9,0.2,ILP-PA1,-10.724912177941018,0.16666666666666666,0.16092999538607258
3326,9,0.2,ILP-PA2,-11.171199280569438,0.3888888888888889,0.15173358131308337
3327,9,0.3,ReverseLPA,-21.760289476786102,0.16666666666666666,0.44444444444444436
3328,9,0.3,ILP-PA1,-11.147261209281673,0.3333333333333333,0.1707464852937932
3329,9,0.3,ILP-PA2,-10.077236377465475,0.2777777777777778,0.16971558592935918
3330,9,0.4,ReverseLPA,-18.236431076348417,0.16666666666666666,0.20000000000000004
3331,9,0.4,ILP-PA1,-12.738686685103485,-0.05555555555555555,0.22539904556937382
3332,9,0.4,ILP-PA2,-12.738686685103485,-0.05555555555555555,0.22539904556937382
3333,9,0.5,ReverseLPA,-22.873856958478193,-0.05555555555555555,0.34262566137566136
3334,9,0.5,ILP-PA1,-13.862943611198906,-0.5,0.21288654499994747
3335,9,0.5,ILP-PA2,-10.39720770839918,0.0,0.18081456269598423
3336,9,0.6,ReverseLPA,-16.11972197467291,-0.2777777777777778,0.1884259259259259
3337,9,0.6,ILP-PA1,-9.478988865715028,-0.05555555555555555,0.1639119724242204
3338,9,0.6,ILP-PA2,-3.3650583350462817,-0.1111111111111111,0.3055555555555555
3339,9,0.7,ReverseLPA,-17.344683228749865,0.2777777777777778,0.33707010582010577
3340,9,0.7,ILP-PA1,-9.22993851707827,-0.3888888888888889,0.34914021164021164
3341,9,0.7,ILP-PA2,-9.22993851707827,-0.3888888888888889,0.34914021164021164
3342,9,0.8,ReverseLPA,-17.514084823836576,0.16666666666666666,0.37645502645502643
3343,9,0.8,ILP-PA1,-5.004024235381879,-0.2222222222222222,0.19542175747755244
3344,9,0.8,ILP-PA2,-3.1714427716335685,0.3888888888888889,0.3477513227513227
3345,9,0.9,ReverseLPA,-19.700353183324417,-0.05555555555555555,0.3953042328042328
3346,9,0.9,ILP-PA1,-4.936597984439703,0.05555555555555555,0.17391429975820977
3347,9,0.9,ILP-PA2,-4.936597984439703,0.05555555555555555,0.18761728378441958
3348,9,0.1,ReverseLPA,-21.460789446551193,-0.5,0.46296296296296297
3349,9,0.1,ILP-PA1,-5.237333279935049,0.16666666666666666,0.30555555555555564
3350,9,0.1,ILP-PA2,-10.053224497238793,0.16666666666666666,0.26347693724189647
3351,9,0.2,ReverseLPA,-16.046946071106373,-0.2777777777777778,0.20651455026455023
3352,9,0.2,ILP-PA1,-8.22290006025008,0.05555555555555555,0.1773517275368413
3353,9,0.2,ILP-PA2,-8.89233071419271,0.5,0.15528082673637444
3354,9,0.3,ReverseLPA,-16.944398259482362,0.1111111111111111,0.18402777777777776
3355,9,0.3,ILP-PA1,-11.503936153220405,-0.05555555555555555,0.1988425925925926
3356,9,0.3,ILP-PA2,-16.676502314462883,0.1111111111111111,0.1759259259259259
3357,9,0.4,ReverseLPA,-21.901594003845037,0.0,0.1909722222222222
3358,9,0.4,ILP-PA1,-13.865698448293294,0.0,0.3263888888888889
3359,9,0.4,ILP-PA2,-4.792174690686428,0.0,0.2056878306878307
3360,9,0.5,ReverseLPA,-18.021826694558577,0.16666666666666666,0.1759259259259259
3361,9,0.5,ILP-PA1,-4.1588830833596715,0.5555555555555556,0.1759259259259259
3362,9,0.5,ILP-PA2,-4.1588830833596715,0.5555555555555556,0.1759259259259259
3363,9,0.6,ReverseLPA,-19.184675717268853,0.5555555555555556,0.1759259259259259
3364,9,0.6,ILP-PA1,-5.303000314452419,0.16666666666666666,0.1898148148148148
3365,9,0.6,ILP-PA2,-7.346302809516381,-0.1111111111111111,0.1604719072592228
3366,9,0.7,ReverseLPA,-16.98800828481113,-0.1111111111111111,0.4882275132275132
3367,9,0.7,ILP-PA1,-15.338581537627206,0.05555555555555555,0.3351851851851852
3368,9,0.7,ILP-PA2,-10.433911321404207,0.3333333333333333,0.3351851851851852
3369,9,0.8,ReverseLPA,-18.183515477779206,0.2222222222222222,0.3410383597883598
3370,9,0.8,ILP-PA1,-3.1714427716335685,0.1111111111111111,0.6074074074074075
3371,9,0.8,ILP-PA2,-3.1714427716335685,0.1111111111111111,0.6074074074074075
3372,9,0.9,ReverseLPA,-19.384271636350938,0.0,0.7405753968253969
3373,9,0.9,ILP-PA1,-9.331047139112142,-0.3333333333333333,0.19731170369744003
3374,9,0.9,ILP-PA2,-8.066720951218226,0.2777777777777778,0.26270520419060894
3375,9,0.1,ReverseLPA,-16.855619260563103,-0.3333333333333333,0.7361111111111112
3376,9,0.1,ILP-PA1,-14.869115714542536,0.3888888888888889,0.19404731495082045
3377,9,0.1,ILP-PA2,-12.461170105890664,0.3333333333333333,0.1675638865148529
3378,9,0.2,ReverseLPA,-16.04694607110637,0.2222222222222222,0.1747685185185185
3379,9,0.2,ILP-PA1,-18.05523803293426,-0.16666666666666666,0.2392208731538379
3380,9,0.2,ILP-PA2,-16.668943671814368,-0.1111111111111111,0.35145184969578086
3381,9,0.3,ReverseLPA,-20.55631667246017,0.1111111111111111,0.18055555555555555
3382,9,0.3,ILP-PA1,-10.567859293913948,-0.2222222222222222,0.17954214940895305
3383,9,0.3,ILP-PA2,-3.8346453844068016,0.05555555555555555,0.16721591417502904
3384,9,0.4,ReverseLPA,-15.487558880725949,-0.2222222222222222,0.17129629629629628
3385,9,0.4,ILP-PA1,-12.949407716419138,-0.3333333333333333,0.15472261615758875
3386,9,0.4,ILP-PA2,-16.419826567123245,-0.1111111111111111,0.14143753272090048
3387,9,0.5,ReverseLPA,-11.78350206951907,-0.3333333333333333,0.34120370370370373
3388,9,0.5,ILP-PA1,-13.16979643063896,0.2222222222222222,0.21082012880406764
3389,9,0.5,ILP-PA2,-16.635532333438686,0.2222222222222222,0.15828227523328153
3390,9,0.6,ReverseLPA,-16.630547598438902,-0.2222222222222222,0.1988425925925926
3391,9,0.6,ILP-PA1,-8.15723302573271,-0.3888888888888889,0.4632275132275132
3392,9,0.6,ILP-PA2,-8.15723302573271,-0.3888888888888889,0.4632275132275132
3393,9,0.7,ReverseLPA,-17.701358172688593,0.05555555555555555,0.33310185185185187
3394,9,0.7,ILP-PA1,-10.166015376384731,0.05555555555555555,0.35426587301587303
3395,9,0.7,ILP-PA2,-10.522690320323463,0.05555555555555555,0.34732142857142856
3396,9,0.8,ReverseLPA,-17.514084823836576,-0.4444444444444444,0.629100529100529
3397,9,0.8,ILP-PA1,-5.94403149387335,0.16666666666666666,0.2907303708056776
3398,9,0.8,ILP-PA2,-5.94403149387335,0.16666666666666666,0.2907303708056776
3399,9,0.9,ReverseLPA,-19.17355060503528,0.0,0.19239417989417987
3400,9,0.9,ILP-PA1,-13.72549629378458,-0.16666666666666666,0.33134920634920634
3401,9,0.9,ILP-PA2,-3.04010870259883,0.4444444444444444,0.17322331256117396
3402,9,0.1,ReverseLPA,-21.46078944655119,0.05555555555555555,0.18287037037037038
3403,9,0.1,ILP-PA1,-10.15858501289662,0.0,0.2043942438789952
3404,9,0.1,ILP-PA2,-17.698503385825713,0.16666666666666666,0.2199466916513955
3405,9,0.2,ReverseLPA,-19.265821895974568,-0.3333333333333333,0.17873677248677247
3406,9,0.2,ILP-PA1,-10.231192022077966,0.5555555555555556,0.17092381254316535
3407,9,0.2,ILP-PA2,-11.17119928056944,0.5,0.14746835230453276
3408,9,0.3,ReverseLPA,-14.53645265083049,0.16666666666666666,0.21577380952380953
3409,9,0.3,ILP-PA1,-13.421258845423806,0.2777777777777778,0.19678967596928773
3410,9,0.3,ILP-PA2,-17.033177258401615,0.05555555555555555,0.2047261839057957
3411,9,0.4,ReverseLPA,-16.403849612600105,-0.3333333333333333,0.3215277777777778
3412,9,0.4,ILP-PA1,-6.519395638776911,0.2777777777777778,0.2935296433732456
3413,9,0.4,ILP-PA2,-12.227861061337492,0.4444444444444444,0.15177592399541295
3414,9,0.5,ReverseLPA,-18.021826694558577,-0.2777777777777778,0.22318121693121692
3415,9,0.5,ILP-PA1,-9.704060527839234,-0.2777777777777778,0.2984787357745394
3416,9,0.5,ILP-PA2,-9.704060527839234,-0.2777777777777778,0.2984787357745394
3417,9,0.6,ReverseLPA,-17.14137322220489,0.05555555555555555,0.18287037037037038
3418,9,0.6,ILP-PA1,-14.271163556401456,-0.5,0.21944444444444441
3419,9,0.6,ILP-PA2,-5.197639798794592,-0.2222222222222222,0.16050170317505016
3420,9,0.7,ReverseLPA,-17.701358172688593,-0.3333333333333333,0.3459325396825397
3421,9,0.7,ILP-PA1,-5.0386181887327375,-0.3333333333333333,0.3157407407407407
3422,9,0.7,ILP-PA2,-3.700697411897063,0.4444444444444444,0.16347789365124063
3423,9,0.8,ReverseLPA,-16.621510618579737,-0.2222222222222222,0.33888888888888885
3424,9,0.8,ILP-PA1,-10.2786250753126,-0.2222222222222222,0.1524141838626758
3425,9,0.8,ILP-PA2,-3.8408734255761976,0.1111111111111111,0.16432629337963298
3426,9,0.9,ReverseLPA,-19.384271636350938,-0.1111111111111111,0.4978174603174603
3427,9,0.9,ILP-PA1,-0.7375236096047839,-0.16666666666666666,1.0
3428,9,0.9,ILP-PA2,-11.949713779079667,0.5,0.4938492063492063
3429,9,0.1,ReverseLPA,-19.158204353557146,-0.1111111111111111,0.21395502645502648
3430,9,0.1,ILP-PA1,-2.513306124309698,-0.5,0.3197440328318156
3431,9,0.1,ILP-PA2,-10.369306044212271,0.2777777777777778,0.1522634872606426
3432,9,0.2,ReverseLPA,-14.43750815867227,-0.3333333333333333,0.23611111111111113
3433,9,0.2,ILP-PA1,-4.557737132753459,0.3333333333333333,0.13650002876123868
3434,9,0.2,ILP-PA2,-13.943788002809221,-0.16666666666666666,0.25414813070313635
3435,9,0.3,ReverseLPA,-14.53645265083049,-0.3333333333333333,0.4722222222222221
3436,9,0.3,ILP-PA1,-2.987347524019598,0.3333333333333333,0.1810515873015873
3437,9,0.3,ILP-PA2,-2.987347524019598,0.3333333333333333,0.1726917764055497
3438,9,0.4,ReverseLPA,-19.15272180822257,-0.3333333333333333,0.32341269841269843
3439,9,0.4,ILP-PA1,-3.4704188507041085,0.2777777777777778,0.1759259259259259
3440,9,0.4,ILP-PA2,-20.68519867952054,0.1111111111111111,0.14243306179542436
3441,9,0.5,ReverseLPA,-15.249237972318797,-0.16666666666666666,0.1759259259259259
3442,9,0.5,ILP-PA1,-15.942385152878742,-0.2222222222222222,0.14045134899192116
3443,9,0.5,ILP-PA2,-12.476649250079015,0.0,0.16271278734934375
3444,9,0.6,ReverseLPA,-19.184675717268853,0.3333333333333333,0.45
3445,9,0.6,ILP-PA1,-3.875883958812273,-0.611111111111111,0.472255291005291
3446,9,0.6,ILP-PA2,-3.875883958812273,-0.611111111111111,0.472255291005291
3447,9,0.7,ReverseLPA,-15.917983452994934,0.05555555555555555,0.17939814814814814
3448,9,0.7,ILP-PA1,-18.103202090217813,-0.05555555555555555,0.1639119724242204
3449,9,0.7,ILP-PA2,-18.103202090217813,-0.05555555555555555,0.1639119724242204
3450,9,0.8,ReverseLPA,-17.290941272522367,0.05555555555555555,0.21140873015873018
3451,9,0.8,ILP-PA1,-5.72088794255914,-0.3333333333333333,0.3742063492063492
3452,9,0.8,ILP-PA2,-5.72088794255914,-0.2777777777777778,0.24596560846560847
3453,9,0.9,ReverseLPA,-19.384271636350938,-0.1111111111111111,0.49226190476190473
3454,9,0.9,ILP-PA1,-0.8428841252626103,-0.1111111111111111,0.2473562146341072
3455,9,0.9,ILP-PA2,-11.949713779079667,0.2777777777777778,0.49226190476190473
3456,9,0.1,ReverseLPA,-16.855619260563103,-0.3888888888888889,0.34970238095238093
3457,9,0.1,ILP-PA1,-12.777251652864145,0.3333333333333333,0.17890056886468336
3458,9,0.1,ILP-PA2,-12.88261216852197,0.611111111111111,0.15502692444128074
3459,9,0.2,ReverseLPA,-16.04694607110637,0.05555555555555555,0.2435185185185185
3460,9,0.2,ILP-PA1,-2.5020121176909393,0.1111111111111111,0.1748533866034468
3461,9,0.2,ILP-PA2,-7.999756508935869,0.5555555555555556,0.14829524572453973
3462,9,0.3,ReverseLPA,-20.556316672460166,-0.3888888888888889,0.21388888888888888
3463,9,0.3,ILP-PA1,-3.8346453844068016,0.0,0.21722529394350315
3464,9,0.3,ILP-PA2,-12.485181986117347,0.3888888888888889,0.14700868751363116
3465,9,0.4,ReverseLPA,-15.487558880725949,0.0,0.18287037037037038
3466,9,0.4,ILP-PA1,-15.292814803933439,0.0,0.19398064930833753
3467,9,0.4,ILP-PA2,-2.959593226938118,-0.05555555555555555,0.23356481481481484
3468,9,0.5,ReverseLPA,-13.862943611198906,-0.05555555555555555,0.21769179894179894
3469,9,0.5,ILP-PA1,-13.16979643063896,0.5555555555555556,0.1529184708870233
3470,9,0.5,ILP-PA2,-2.772588722239781,0.1111111111111111,0.19484827185793266
3471,9,0.6,ReverseLPA,-16.630547598438902,-0.1111111111111111,0.1898148148148148
3472,9,0.6,ILP-PA1,-7.751767917624545,-0.5,0.27393709288846396
3473,9,0.6,ILP-PA2,-7.751767917624545,-0.5,0.27393709288846396
3474,9,0.7,ReverseLPA,-14.847958621178737,0.05555555555555555,0.18287037037037035
3475,9,0.7,ILP-PA1,-21.62634150427636,-0.3333333333333333,0.20916005291005288
3476,9,0.7,ILP-PA2,-21.62634150427636,-0.3333333333333333,0.20916005291005288
3477,9,0.8,ReverseLPA,-17.514084823836576,-0.16666666666666666,0.35261243386243385
3478,9,0.8,ILP-PA1,-16.39836706726553,-0.05555555555555555,0.15716796550841414
3479,9,0.8,ILP-PA2,-10.2786250753126,0.2222222222222222,0.16550844024700462
3480,9,0.9,ReverseLPA,-19.384271636350938,-0.16666666666666666,0.7574074074074074
3481,9,0.9,ILP-PA1,-5.974856889539833,0.16666666666666666,0.4938492063492063
3482,9,0.9,ILP-PA2,-5.974856889539833,0.16666666666666666,0.4938492063492063
3483,9,0.1,ReverseLPA,-16.855619260563103,-0.4444444444444444,0.31712962962962965
3484,9,0.1,ILP-PA1,-13.198693715495448,0.3333333333333333,0.22211911636583062
3485,9,0.1,ILP-PA2,-12.777251652864143,0.3888888888888889,0.18911722887322893
3486,9,0.2,ReverseLPA,-16.04694607110637,-0.05555555555555555,0.1833664021164021
3487,9,0.2,ILP-PA1,-12.111206539060909,0.4444444444444444,0.17229999193809498
3488,9,0.2,ILP-PA2,-12.33435009037512,0.16666666666666666,0.3125
3489,9,0.3,ReverseLPA,-18.1483710638083,-0.2222222222222222,0.32873677248677247
3490,9,0.3,ILP-PA1,-2.6306725800808657,0.0,0.36494708994708996
3491,9,0.3,ILP-PA2,-4.191320328345534,0.05555555555555555,0.19125373370616647
3492,9,0.4,ReverseLPA,-18.236431076348417,-0.16666666666666666,0.4611111111111111
3493,9,0.4,ILP-PA1,-6.4300120776422265,0.2222222222222222,0.17090808695006082
3494,9,0.4,ILP-PA2,-4.386709582578264,-0.2222222222222222,0.2093752893131953
3495,9,0.5,ReverseLPA,-16.635532333438686,0.2222222222222222,0.33055555555555555
3496,9,0.5,ILP-PA1,-4.1588830833596715,-0.6666666666666666,0.33194444444444443
3497,9,0.5,ILP-PA2,-4.1588830833596715,-0.6666666666666666,0.33194444444444443
3498,9,0.6,ReverseLPA,-18.673850093502864,-0.1111111111111111,0.18287037037037038
3499,9,0.6,ILP-PA1,-4.386709582578264,0.1111111111111111,0.16089707732725
3500,9,0.6,ILP-PA2,-4.386709582578264,0.1111111111111111,0.16089707732725
3501,9,0.7,ReverseLPA,-16.98800828481113,0.16666666666666666,0.1898148148148148
3502,9,0.7,ILP-PA1,-9.22993851707827,-0.05555555555555555,0.28492251519002176
3503,9,0.7,ILP-PA2,-15.963152426585417,0.05555555555555555,0.16486533129550393
3504,9,0.8,ReverseLPA,-17.290941272522367,-0.05555555555555555,0.23458994708994707
3505,9,0.8,ILP-PA1,-14.119498500888799,-0.2222222222222222,0.16699972672075467
3506,9,0.8,ILP-PA2,-14.119498500888799,-0.2222222222222222,0.16699972672075467
3507,9,0.9,ReverseLPA,-19.384271636350938,0.2222222222222222,0.23756613756613754
3508,9,0.9,ILP-PA1,-11.528271716448362,0.3333333333333333,0.18365386817754864
3509,9,0.9,ILP-PA2,-11.00146913815923,0.2222222222222222,0.1837145376447103
3510,9,0.1,ReverseLPA,-23.76337453954524,-0.2777777777777778,0.325
3511,9,0.1,ILP-PA1,-2.513306124309698,-0.2222222222222222,0.17979927627999479
3512,9,0.1,ILP-PA2,-7.118476310297789,0.611111111111111,0.18566780864918359
3513,9,0.2,ReverseLPA,-16.04694607110637,0.2222222222222222,0.20049603174603173
3514,9,0.2,ILP-PA1,-2.5020121176909393,-0.2222222222222222,0.16666666666666666
3515,9,0.2,ILP-PA2,-9.115474265506919,0.16666666666666666,0.1883529487543518
3516,9,0.3,ReverseLPA,-22.96426228111204,-0.7777777777777778,0.4849537037037037
3517,9,0.3,ILP-PA1,-14.89312759476922,0.16666666666666666,0.1420628129333717
3518,9,0.3,ILP-PA2,-13.689154790443286,0.0,0.1786401082347724
3519,9,0.4,ReverseLPA,-15.487558880725949,0.4444444444444444,0.16666666666666666
3520,9,0.4,ILP-PA1,-14.271163556401458,0.16666666666666666,0.32268518518518524
3521,9,0.4,ILP-PA2,-13.565593855842955,-0.1111111111111111,0.16071221688388201
3522,9,0.5,ReverseLPA,-15.249237972318797,-0.5,0.32731481481481484
3523,9,0.5,ILP-PA1,-9.704060527839234,-0.2222222222222222,0.345734126984127
3524,9,0.5,ILP-PA2,-9.704060527839234,-0.2222222222222222,0.345734126984127
3525,9,0.6,ReverseLPA,-19.184675717268853,-0.4444444444444444,0.4757275132275132
3526,9,0.6,ILP-PA1,-11.733012392094645,-0.16666666666666666,0.15866951043680702
